,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
51,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 03:00,2012,6,3,03:00,12.9,10.6,86,4,19.3,100.23,Cloudy
52,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 04:00,2012,6,3,04:00,13.0,10.4,84,7,19.3,100.2,Mostly Cloudy
53,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 05:00,2012,6,3,05:00,12.0,9.9,87,0,19.3,100.24,Mostly Cloudy
54,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 06:00,2012,6,3,06:00,13.6,10.9,84,9,24.1,100.25,Mostly Cloudy
55,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 07:00,2012,6,3,07:00,14.6,10.5,76,15,24.1,100.25,Mostly Cloudy
56,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 08:00,2012,6,3,08:00,14.9,10.3,74,13,24.1,100.24,Mostly Cloudy
57,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 09:00,2012,6,3,09:00,16.1,10.9,71,11,24.1,100.2,Mostly Cloudy
58,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 10:00,2012,6,3,10:00,17.7,11.0,65,13,48.3,100.19,Mostly Cloudy
59,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 11:00,2012,6,3,11:00,18.2,10.4,60,11,48.3,100.14,Mostly Cloudy
60,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 12:00,2012,6,3,12:00,18.4,9.8,57,9,48.3,100.12,Mostly Cloudy
61,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 13:00,2012,6,3,13:00,18.9,10.8,59,24,48.3,100.07,Mostly Cloudy
62,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 14:00,2012,6,3,14:00,19.6,10.5,56,24,48.3,100.04,Mostly Cloudy
63,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 15:00,2012,6,3,15:00,18.5,10.4,59,24,48.3,100.02,Mostly Cloudy
64,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 16:00,2012,6,3,16:00,18.3,10.3,60,33,48.3,100.01,Mostly Cloudy
65,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 17:00,2012,6,3,17:00,17.8,9.3,57,30,48.3,100.03,Mostly Cloudy
66,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 18:00,2012,6,3,18:00,16.6,9.6,63,30,48.3,100.13,Mostly Cloudy
67,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 19:00,2012,6,3,19:00,15.3,8.8,65,28,25.0,100.2,Mostly Cloudy
68,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 20:00,2012,6,3,20:00,14.1,7.4,64,32,25.0,100.27,Mostly Cloudy
69,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 21:00,2012,6,3,21:00,13.8,7.1,64,28,25.0,100.29,Mostly Cloudy
70,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 22:00,2012,6,3,22:00,13.6,6.9,64,30,25.0,100.32,Cloudy
71,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-03 23:00,2012,6,3,23:00,13.3,6.9,65,30,25.0,100.31,Mostly Cloudy
72,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 00:00,2012,6,4,00:00,12.8,7.3,69,33,25.0,100.34,Cloudy
73,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 01:00,2012,6,4,01:00,11.9,7.7,75,19,25.0,100.33,Rain
74,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 02:00,2012,6,4,02:00,11.8,7.6,75,22,25.0,100.32,Cloudy
75,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 03:00,2012,6,4,03:00,11.5,7.5,76,24,25.0,100.32,Rain Showers
76,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 04:00,2012,6,4,04:00,11.0,7.6,80,22,19.3,100.38,Rain
77,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 05:00,2012,6,4,05:00,11.0,8.0,82,20,19.3,100.41,Rain
78,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 06:00,2012,6,4,06:00,11.3,8.2,81,22,24.1,100.46,Cloudy
79,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 07:00,2012,6,4,07:00,11.7,7.9,77,33,24.1,100.5,Rain
80,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 08:00,2012,6,4,08:00,11.6,8.3,80,24,19.3,100.55,Rain
81,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 09:00,2012,6,4,09:00,11.6,7.7,77,28,24.1,100.6,Rain
82,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 10:00,2012,6,4,10:00,12.4,7.5,72,28,24.1,100.65,Cloudy
83,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 11:00,2012,6,4,11:00,13.1,7.4,68,28,24.1,100.67,Cloudy
84,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 12:00,2012,6,4,12:00,13.0,7.3,68,22,24.1,100.7,Rain Showers
85,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 13:00,2012,6,4,13:00,13.0,7.4,69,24,24.1,100.75,Rain
86,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 14:00,2012,6,4,14:00,14.3,7.3,63,20,24.1,100.73,Cloudy
87,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 15:00,2012,6,4,15:00,15.8,7.2,57,22,24.1,100.73,Mostly Cloudy
88,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 16:00,2012,6,4,16:00,16.0,6.6,54,22,24.1,100.71,Mostly Cloudy
89,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 17:00,2012,6,4,17:00,15.9,7.1,56,22,24.1,100.71,Mostly Cloudy
90,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 18:00,2012,6,4,18:00,16.5,7.1,54,15,48.3,100.74,Mostly Cloudy
91,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 19:00,2012,6,4,19:00,16.3,6.9,54,20,48.3,100.77,Mostly Cloudy
92,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 20:00,2012,6,4,20:00,15.6,7.3,58,13,24.1,100.8,Mainly Clear
93,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 21:00,2012,6,4,21:00,14.5,7.5,63,15,25.0,100.84,Mainly Clear
94,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 22:00,2012,6,4,22:00,14.6,6.4,58,17,25.0,100.83,Mostly Cloudy
95,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-04 23:00,2012,6,4,23:00,14.6,5.9,56,11,25.0,100.83,Cloudy
96,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 00:00,2012,6,5,00:00,13.8,4.9,55,13,25.0,100.83,Cloudy
97,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 01:00,2012,6,5,01:00,13.7,7.1,64,15,25.0,100.82,Cloudy
98,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 02:00,2012,6,5,02:00,12.7,6.3,65,13,25.0,100.82,Mostly Cloudy
99,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 03:00,2012,6,5,03:00,11.4,6.7,73,15,25.0,100.85,Mainly Clear
100,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 04:00,2012,6,5,04:00,10.7,6.5,75,13,24.1,100.87,Mainly Clear
101,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 05:00,2012,6,5,05:00,10.7,6.7,76,13,24.1,100.94,Mainly Clear
102,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 06:00,2012,6,5,06:00,12.6,7.1,69,15,48.3,100.98,Mainly Clear
103,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 07:00,2012,6,5,07:00,14.3,6.5,59,20,48.3,100.99,Mainly Clear
104,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 08:00,2012,6,5,08:00,15.9,6.4,53,26,48.3,101.02,Mainly Clear
105,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 09:00,2012,6,5,09:00,17.4,6.9,50,19,48.3,101.01,Clear
106,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 10:00,2012,6,5,10:00,18.8,6.7,45,19,48.3,100.99,Mainly Clear
107,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 11:00,2012,6,5,11:00,19.8,5.3,39,26,48.3,101.0,Mainly Clear
108,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 12:00,2012,6,5,12:00,20.3,4.9,36,20,48.3,100.97,Mainly Clear
109,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 13:00,2012,6,5,13:00,21.3,3.8,32,15,48.3,100.93,Mainly Clear
110,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 14:00,2012,6,5,14:00,21.6,4.4,32,7,48.3,100.88,Mainly Clear
111,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 15:00,2012,6,5,15:00,21.9,4.4,32,11,48.3,100.83,Mainly Clear
112,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 16:00,2012,6,5,16:00,22.6,6.2,35,4,48.3,100.75,Mainly Clear
113,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 17:00,2012,6,5,17:00,22.2,5.4,34,15,48.3,100.74,Mostly Cloudy
114,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 18:00,2012,6,5,18:00,20.9,6.8,40,11,48.3,100.76,Rain Showers
115,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 19:00,2012,6,5,19:00,17.0,10.3,65,22,24.1,100.89,Rain Showers
116,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 20:00,2012,6,5,20:00,15.6,11.6,77,9,24.1,100.88,Rain Showers
117,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 21:00,2012,6,5,21:00,16.3,9.9,66,6,25.0,100.9,Mostly Cloudy
118,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 22:00,2012,6,5,22:00,14.7,11.0,78,7,25.0,100.95,Mostly Cloudy
119,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-05 23:00,2012,6,5,23:00,16.4,9.3,63,15,25.0,100.97,Mostly Cloudy
120,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 00:00,2012,6,6,00:00,14.7,7.9,64,9,25.0,100.97,Mostly Cloudy
121,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 01:00,2012,6,6,01:00,13.8,7.2,64,9,25.0,100.97,Mostly Cloudy
122,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 02:00,2012,6,6,02:00,12.6,6.6,67,11,25.0,100.99,Mostly Cloudy
123,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 03:00,2012,6,6,03:00,11.0,6.8,75,9,25.0,100.99,Mostly Cloudy
124,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 04:00,2012,6,6,04:00,11.2,6.9,75,6,24.1,101.03,Mostly Cloudy
125,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 05:00,2012,6,6,05:00,12.0,7.2,72,9,48.3,101.05,Mostly Cloudy
126,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 06:00,2012,6,6,06:00,12.4,7.7,73,15,24.1,101.07,Mostly Cloudy
127,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 07:00,2012,6,6,07:00,14.1,8.3,68,13,24.1,101.1,Mainly Clear
128,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 08:00,2012,6,6,08:00,15.3,9.6,69,7,24.1,101.14,Mainly Clear
129,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 09:00,2012,6,6,09:00,16.1,9.6,65,9,24.1,101.13,Mainly Clear
130,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 10:00,2012,6,6,10:00,17.6,9.7,60,11,24.1,101.12,Mainly Clear
131,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 11:00,2012,6,6,11:00,19.4,9.4,52,7,24.1,101.08,Mainly Clear
132,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 12:00,2012,6,6,12:00,19.8,9.7,52,9,24.1,101.05,Mainly Clear
133,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 13:00,2012,6,6,13:00,19.6,9.6,52,0,24.1,101.01,Mainly Clear
134,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 14:00,2012,6,6,14:00,20.6,9.8,50,4,48.3,100.94,Mostly Cloudy
135,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 15:00,2012,6,6,15:00,20.3,9.3,49,7,48.3,100.89,Mostly Cloudy
136,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 16:00,2012,6,6,16:00,21.3,8.2,43,13,48.3,100.9,Mostly Cloudy
137,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 17:00,2012,6,6,17:00,20.6,7.4,42,11,24.1,100.91,Mostly Cloudy
138,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 18:00,2012,6,6,18:00,20.0,7.6,45,15,24.1,100.95,Mostly Cloudy
139,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 19:00,2012,6,6,19:00,18.9,7.8,48,15,24.1,101.0,Mostly Cloudy
140,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 20:00,2012,6,6,20:00,17.4,9.6,60,9,24.1,101.04,Rain Showers
141,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 21:00,2012,6,6,21:00,16.3,9.7,65,11,25.0,101.04,Mostly Cloudy
142,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 22:00,2012,6,6,22:00,17.4,9.3,59,9,25.0,101.04,Cloudy
143,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-06-06 23:00,2012,6,6,23:00,17.1,9.1,59,11,25.0,101.05,Rain Showers
