,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
12,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 12:00,2012,4,1,12:00,5.8,0.2,67,0,24.1,100.35,Rain
13,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 13:00,2012,4,1,13:00,5.9,0.0,66,7,24.1,100.24,Rain
14,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 14:00,2012,4,1,14:00,4.7,1.1,77,9,24.1,100.2,Rain
15,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 15:00,2012,4,1,15:00,3.8,1.5,85,19,24.1,100.14,Rain
16,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 16:00,2012,4,1,16:00,3.0,0.7,85,17,24.1,100.1,Rain
17,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 17:00,2012,4,1,17:00,2.8,0.5,85,22,24.1,100.12,Rain
18,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 18:00,2012,4,1,18:00,2.5,0.3,85,11,24.1,100.11,Rain
19,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 19:00,2012,4,1,19:00,2.6,0.2,84,0,25.0,100.14,Rain
20,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 20:00,2012,4,1,20:00,2.6,0.2,84,11,19.3,100.18,Rain
21,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 21:00,2012,4,1,21:00,2.6,0.7,87,13,16.1,100.21,Rain
22,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 22:00,2012,4,1,22:00,2.5,0.7,88,13,25.0,100.22,Cloudy
23,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-01 23:00,2012,4,1,23:00,2.0,0.3,88,7,25.0,100.21,Cloudy
24,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 00:00,2012,4,2,00:00,0.4,-1.2,89,11,16.1,100.22,Mainly Clear
25,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 01:00,2012,4,2,01:00,-0.1,-1.4,91,7,9.7,100.27,Fog
26,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 02:00,2012,4,2,02:00,-0.4,-1.8,90,0,12.9,100.31,Clear
27,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 03:00,2012,4,2,03:00,-1.4,-2.8,90,0,8.0,100.33,Fog
28,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 04:00,2012,4,2,04:00,-1.2,-2.2,93,4,9.7,100.38,Fog
29,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 05:00,2012,4,2,05:00,-1.7,-2.5,94,6,25.0,100.47,Clear
30,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 06:00,2012,4,2,06:00,-1.8,-3.5,88,6,24.1,100.56,Clear
31,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 07:00,2012,4,2,07:00,0.2,-2.1,84,6,48.3,100.65,Clear
32,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 08:00,2012,4,2,08:00,2.1,-4.5,62,13,48.3,100.69,Clear
33,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 09:00,2012,4,2,09:00,3.4,-7.3,45,22,48.3,100.72,Clear
34,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 10:00,2012,4,2,10:00,4.5,-8.5,38,28,48.3,100.73,Clear
35,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 11:00,2012,4,2,11:00,4.6,-7.8,40,24,48.3,100.72,Clear
36,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 12:00,2012,4,2,12:00,6.2,-7.8,36,17,48.3,100.65,Clear
37,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 13:00,2012,4,2,13:00,6.7,-7.2,36,24,48.3,100.64,Clear
38,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 14:00,2012,4,2,14:00,7.3,-8.5,32,26,48.3,100.62,Clear
39,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 15:00,2012,4,2,15:00,7.9,-10.0,27,19,48.3,100.6,Clear
40,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 16:00,2012,4,2,16:00,7.9,-12.0,23,28,48.3,100.59,Clear
41,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 17:00,2012,4,2,17:00,8.0,-12.2,22,30,48.3,100.61,Mainly Clear
42,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 18:00,2012,4,2,18:00,6.9,-13.6,22,19,48.3,100.65,Clear
43,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 19:00,2012,4,2,19:00,4.9,-12.6,27,13,25.0,100.69,Clear
44,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 20:00,2012,4,2,20:00,3.5,-13.1,28,13,25.0,100.75,Clear
45,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 21:00,2012,4,2,21:00,3.1,-13.0,30,11,25.0,100.78,Clear
46,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 22:00,2012,4,2,22:00,0.6,-12.8,36,9,25.0,100.84,Clear
47,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-02 23:00,2012,4,2,23:00,1.0,-12.8,35,13,25.0,100.83,Clear
48,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 00:00,2012,4,3,00:00,-0.3,-11.9,41,6,25.0,100.84,Clear
49,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 01:00,2012,4,3,01:00,-1.1,-11.4,45,9,25.0,100.86,Clear
50,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 02:00,2012,4,3,02:00,-0.9,-13.2,39,6,25.0,100.84,Clear
51,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 03:00,2012,4,3,03:00,-3.0,-12.0,50,9,25.0,100.87,Clear
52,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 04:00,2012,4,3,04:00,-2.1,-11.8,47,13,25.0,100.92,Clear
53,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 05:00,2012,4,3,05:00,-2.6,-12.4,47,6,25.0,100.99,Clear
54,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 06:00,2012,4,3,06:00,-2.0,-12.4,45,6,48.3,101.03,Clear
55,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 07:00,2012,4,3,07:00,0.3,-11.3,41,11,48.3,101.09,Clear
56,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 08:00,2012,4,3,08:00,1.7,-11.7,36,19,48.3,101.08,Clear
57,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 09:00,2012,4,3,09:00,2.5,-11.0,36,15,48.3,101.07,Clear
58,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 10:00,2012,4,3,10:00,4.3,-10.3,34,17,48.3,100.98,Clear
59,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 11:00,2012,4,3,11:00,6.4,-9.1,32,11,48.3,100.91,Mainly Clear
60,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 12:00,2012,4,3,12:00,7.1,-8.6,32,11,48.3,100.82,Mostly Cloudy
61,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 13:00,2012,4,3,13:00,8.7,-9.1,27,11,48.3,100.76,Mostly Cloudy
62,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 14:00,2012,4,3,14:00,10.0,-8.9,25,13,48.3,100.65,Mostly Cloudy
63,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 15:00,2012,4,3,15:00,10.9,-9.0,24,24,48.3,100.54,Mainly Clear
64,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 16:00,2012,4,3,16:00,10.8,-9.1,24,30,48.3,100.51,Mainly Clear
65,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 17:00,2012,4,3,17:00,9.7,-9.0,26,28,48.3,100.52,Mostly Cloudy
66,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 18:00,2012,4,3,18:00,8.9,-9.6,26,20,48.3,100.49,Mostly Cloudy
67,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 19:00,2012,4,3,19:00,8.4,-9.7,27,13,25.0,100.5,Cloudy
68,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 20:00,2012,4,3,20:00,7.8,-9.2,29,9,25.0,100.42,Mostly Cloudy
69,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 21:00,2012,4,3,21:00,7.1,-8.2,33,7,25.0,100.36,Mostly Cloudy
70,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 22:00,2012,4,3,22:00,6.9,-8.5,32,11,25.0,100.34,Cloudy
71,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-03 23:00,2012,4,3,23:00,6.9,-9.2,31,11,25.0,100.29,Cloudy
72,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 00:00,2012,4,4,00:00,6.0,-8.2,35,9,25.0,100.22,Mostly Cloudy
73,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 01:00,2012,4,4,01:00,5.6,-8.6,35,4,25.0,100.2,Cloudy
74,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 02:00,2012,4,4,02:00,6.0,-7.8,36,9,25.0,100.15,Mostly Cloudy
75,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 03:00,2012,4,4,03:00,5.4,-4.1,50,11,25.0,100.05,Mostly Cloudy
76,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 04:00,2012,4,4,04:00,5.2,-3.6,53,7,25.0,100.01,Mostly Cloudy
77,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 05:00,2012,4,4,05:00,4.6,-2.8,59,9,24.1,99.94,Mostly Cloudy
78,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 06:00,2012,4,4,06:00,4.2,-3.0,59,11,48.3,99.89,Mostly Cloudy
79,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 07:00,2012,4,4,07:00,4.8,-4.1,52,17,48.3,99.85,Mostly Cloudy
80,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 08:00,2012,4,4,08:00,5.5,-5.9,44,20,48.3,99.83,Mostly Cloudy
81,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 09:00,2012,4,4,09:00,6.5,-6.5,39,28,48.3,99.83,Mostly Cloudy
82,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 10:00,2012,4,4,10:00,8.7,-3.7,41,30,48.3,99.78,Mainly Clear
83,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 11:00,2012,4,4,11:00,9.3,-2.6,43,28,48.3,99.75,Mainly Clear
84,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 12:00,2012,4,4,12:00,8.9,-2.9,43,24,48.3,99.71,Mostly Cloudy
85,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 13:00,2012,4,4,13:00,8.7,-3.5,42,33,24.1,99.71,Cloudy
86,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 14:00,2012,4,4,14:00,8.5,-3.4,43,26,24.1,99.72,Cloudy
87,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 15:00,2012,4,4,15:00,8.0,-3.2,45,26,24.1,99.75,Cloudy
88,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 16:00,2012,4,4,16:00,8.3,-3.0,45,20,24.1,99.75,Cloudy
89,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 17:00,2012,4,4,17:00,8.1,-4.6,40,26,24.1,99.81,Mostly Cloudy
90,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 18:00,2012,4,4,18:00,7.6,-4.6,42,22,24.1,99.87,Mostly Cloudy
91,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 19:00,2012,4,4,19:00,6.5,-3.8,48,19,24.1,99.98,Mainly Clear
92,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 20:00,2012,4,4,20:00,6.0,-3.8,49,19,25.0,100.07,Mostly Cloudy
93,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 21:00,2012,4,4,21:00,4.9,-4.4,51,19,25.0,100.13,Mostly Cloudy
94,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 22:00,2012,4,4,22:00,3.7,-4.5,55,19,25.0,100.2,Mostly Cloudy
95,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-04 23:00,2012,4,4,23:00,3.6,-4.6,55,19,25.0,100.24,Mostly Cloudy
96,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 00:00,2012,4,5,00:00,3.2,-4.9,55,15,25.0,100.34,Mostly Cloudy
97,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 01:00,2012,4,5,01:00,2.3,-5.8,55,17,25.0,100.37,Mainly Clear
98,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 02:00,2012,4,5,02:00,2.3,-5.9,55,11,25.0,100.4,Mostly Cloudy
99,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 03:00,2012,4,5,03:00,1.9,-4.6,62,13,25.0,100.41,Mostly Cloudy
100,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 04:00,2012,4,5,04:00,1.5,-5.2,61,17,25.0,100.47,Mostly Cloudy
101,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 05:00,2012,4,5,05:00,1.5,-6.7,54,17,25.0,100.51,Mostly Cloudy
102,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 06:00,2012,4,5,06:00,1.5,-7.2,52,19,24.1,100.6,Cloudy
103,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 07:00,2012,4,5,07:00,2.3,-6.9,51,19,24.1,100.68,Mostly Cloudy
104,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 08:00,2012,4,5,08:00,2.7,-6.5,51,20,24.1,100.72,Mostly Cloudy
105,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 09:00,2012,4,5,09:00,3.9,-6.1,48,22,24.1,100.76,Mostly Cloudy
106,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 10:00,2012,4,5,10:00,4.5,-7.6,41,17,24.1,100.76,Mostly Cloudy
107,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 11:00,2012,4,5,11:00,4.8,-7.1,42,26,24.1,100.77,Mostly Cloudy
108,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 12:00,2012,4,5,12:00,5.2,-6.6,42,22,24.1,100.74,Mostly Cloudy
109,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 13:00,2012,4,5,13:00,6.6,-5.3,42,22,24.1,100.73,Mostly Cloudy
110,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 14:00,2012,4,5,14:00,6.7,-6.2,39,20,24.1,100.7,Mainly Clear
111,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 15:00,2012,4,5,15:00,7.6,-5.9,38,19,24.1,100.67,Mainly Clear
112,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 16:00,2012,4,5,16:00,8.9,-5.7,35,24,48.3,100.65,Mainly Clear
113,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 17:00,2012,4,5,17:00,7.7,-6.9,35,24,48.3,100.7,Mainly Clear
114,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 18:00,2012,4,5,18:00,6.6,-7.0,37,20,48.3,100.75,Mostly Cloudy
115,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 19:00,2012,4,5,19:00,5.6,-7.7,38,26,25.0,100.82,Mostly Cloudy
116,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 20:00,2012,4,5,20:00,5.3,-7.9,38,19,25.0,100.87,Mostly Cloudy
117,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 21:00,2012,4,5,21:00,4.9,-7.7,40,19,25.0,100.88,Mostly Cloudy
118,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 22:00,2012,4,5,22:00,4.4,-7.4,42,22,25.0,100.89,Mostly Cloudy
119,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-05 23:00,2012,4,5,23:00,3.5,-7.8,43,19,25.0,100.93,Mostly Cloudy
120,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 00:00,2012,4,6,00:00,3.0,-8.2,44,22,25.0,100.97,Mostly Cloudy
121,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 01:00,2012,4,6,01:00,2.8,-8.4,43,17,25.0,100.98,Mostly Cloudy
122,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 02:00,2012,4,6,02:00,2.3,-8.2,46,22,25.0,101.04,Cloudy
123,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 03:00,2012,4,6,03:00,1.5,-8.2,48,19,25.0,101.09,Cloudy
124,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 04:00,2012,4,6,04:00,1.1,-8.3,49,17,25.0,101.13,Mostly Cloudy
125,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 05:00,2012,4,6,05:00,-0.1,-8.7,52,15,24.1,101.17,Mostly Cloudy
126,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 06:00,2012,4,6,06:00,-0.5,-9.4,51,15,48.3,101.23,Mainly Clear
127,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 07:00,2012,4,6,07:00,0.4,-8.9,50,15,48.3,101.3,Clear
128,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 08:00,2012,4,6,08:00,1.1,-8.8,48,19,48.3,101.34,Clear
129,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 09:00,2012,4,6,09:00,2.1,-8.4,46,17,48.3,101.37,Clear
130,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 10:00,2012,4,6,10:00,3.9,-7.9,42,6,48.3,101.35,Mainly Clear
131,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 11:00,2012,4,6,11:00,5.7,-7.7,37,19,48.3,101.32,Clear
132,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 12:00,2012,4,6,12:00,6.6,-8.3,34,20,48.3,101.24,Mainly Clear
133,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 13:00,2012,4,6,13:00,7.6,-7.7,33,15,48.3,101.18,Clear
134,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 14:00,2012,4,6,14:00,8.6,-8.5,29,9,48.3,101.13,Mainly Clear
135,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 15:00,2012,4,6,15:00,9.3,-8.3,28,19,48.3,101.1,Mainly Clear
136,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 16:00,2012,4,6,16:00,8.5,-9.3,27,28,48.3,101.08,Mostly Cloudy
137,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 17:00,2012,4,6,17:00,7.7,-11.0,25,32,48.3,101.11,Mostly Cloudy
138,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 18:00,2012,4,6,18:00,7.3,-11.6,25,19,25.0,101.16,Mostly Cloudy
139,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 19:00,2012,4,6,19:00,7.3,-11.7,24,13,25.0,101.21,Mostly Cloudy
140,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 20:00,2012,4,6,20:00,6.7,-10.6,28,11,25.0,101.24,Mostly Cloudy
141,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 21:00,2012,4,6,21:00,6.7,-10.3,28,9,25.0,101.24,Cloudy
142,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-04-06 22:00,2012,4,6,22:00,6.8,-10.8,27,11,25.0,101.26,Cloudy
