,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
24,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 00:00,2013,1,2,00:00,-14.0,-18.4,69,11,19.3,100.96,Snow
25,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 01:00,2013,1,2,01:00,-14.1,-18.3,70,11,25.0,100.91,Mostly Cloudy
26,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 02:00,2013,1,2,02:00,-14.3,-18.3,72,13,25.0,100.94,Snow Showers
27,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 03:00,2013,1,2,03:00,-14.7,-18.0,76,9,19.3,100.91,Snow
28,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 04:00,2013,1,2,04:00,-14.2,-17.1,79,6,9.7,100.83,Snow
29,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 05:00,2013,1,2,05:00,-14.3,-17.0,80,0,6.4,100.81,Snow
30,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 06:00,2013,1,2,06:00,-14.4,-16.8,82,4,6.4,100.84,Snow
31,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 07:00,2013,1,2,07:00,-14.9,-17.6,80,9,8.0,100.92,Snow
32,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 08:00,2013,1,2,08:00,-15.8,-18.3,81,7,24.1,101.01,Mostly Cloudy
33,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 09:00,2013,1,2,09:00,-15.0,-18.0,78,9,24.1,101.15,Mostly Cloudy
34,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 10:00,2013,1,2,10:00,-15.1,-18.8,73,9,24.1,101.33,Mainly Clear
35,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 11:00,2013,1,2,11:00,-14.6,-20.2,62,9,24.1,101.41,Mostly Cloudy
36,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 12:00,2013,1,2,12:00,-14.6,-19.3,67,7,4.8,101.42,Snow Showers
37,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 13:00,2013,1,2,13:00,-14.7,-19.4,67,17,12.9,101.47,Snow
38,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 14:00,2013,1,2,14:00,-15.3,-22.8,53,19,24.1,101.53,Mostly Cloudy
39,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 15:00,2013,1,2,15:00,-15.6,-24.2,48,15,24.1,101.66,Mainly Clear
40,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 16:00,2013,1,2,16:00,-17.0,-25.0,50,19,24.1,101.79,Mainly Clear
41,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 17:00,2013,1,2,17:00,-18.1,-25.5,52,17,24.1,101.9,Mainly Clear
42,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 18:00,2013,1,2,18:00,-18.5,-25.7,53,15,25.0,101.97,Clear
43,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 19:00,2013,1,2,19:00,-19.5,-26.1,56,9,25.0,101.99,Clear
44,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 20:00,2013,1,2,20:00,-20.1,-26.4,57,17,25.0,102.03,Clear
45,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 21:00,2013,1,2,21:00,-20.5,-26.7,58,11,25.0,102.05,Clear
46,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 22:00,2013,1,2,22:00,-20.7,-26.0,62,6,25.0,102.07,Clear
47,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-02 23:00,2013,1,2,23:00,-21.7,-26.3,66,9,25.0,102.13,Clear
48,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 00:00,2013,1,3,00:00,-21.2,-26.4,63,7,25.0,102.07,Mostly Cloudy
49,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 01:00,2013,1,3,01:00,-21.2,-25.9,66,4,25.0,102.1,Cloudy
50,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 02:00,2013,1,3,02:00,-20.8,-25.8,64,13,25.0,102.13,Cloudy
51,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 03:00,2013,1,3,03:00,-20.9,-25.6,66,4,25.0,102.11,Cloudy
52,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 04:00,2013,1,3,04:00,-21.4,-26.2,65,4,25.0,102.05,Mostly Cloudy
53,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 05:00,2013,1,3,05:00,-22.6,-27.7,63,6,25.0,101.98,Mostly Cloudy
54,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 06:00,2013,1,3,06:00,-21.9,-26.4,67,6,25.0,101.99,Cloudy
55,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 07:00,2013,1,3,07:00,-23.1,-26.6,73,6,25.0,101.95,Mostly Cloudy
56,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 08:00,2013,1,3,08:00,-22.3,-26.7,67,6,48.3,101.91,Mostly Cloudy
57,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 09:00,2013,1,3,09:00,-19.8,-25.1,63,6,48.3,101.87,Mainly Clear
58,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 10:00,2013,1,3,10:00,-18.4,-24.8,57,9,48.3,101.87,Mainly Clear
59,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 11:00,2013,1,3,11:00,-17.9,-24.3,57,11,48.3,101.77,Mostly Cloudy
60,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 12:00,2013,1,3,12:00,-17.6,-23.8,58,9,24.1,101.66,Mostly Cloudy
61,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 13:00,2013,1,3,13:00,-17.0,-21.5,68,9,24.1,101.55,Cloudy
62,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 14:00,2013,1,3,14:00,-16.4,-21.7,64,4,16.1,101.44,Snow
63,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 15:00,2013,1,3,15:00,-16.0,-21.4,63,6,12.9,101.37,Snow
64,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 16:00,2013,1,3,16:00,-15.9,-21.2,64,6,6.4,101.33,Snow
65,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 17:00,2013,1,3,17:00,-15.4,-19.9,68,6,8.0,101.25,Snow
66,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 18:00,2013,1,3,18:00,-15.0,-18.3,76,7,16.1,101.15,Snow Showers
67,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 19:00,2013,1,3,19:00,-14.5,-17.5,78,7,25.0,101.09,Snow Showers
68,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 20:00,2013,1,3,20:00,-14.0,-17.0,78,7,16.1,100.97,Snow Showers
69,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 21:00,2013,1,3,21:00,-13.2,-16.1,79,7,8.0,100.9,Snow Showers
70,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 22:00,2013,1,3,22:00,-13.9,-16.4,81,9,4.8,100.84,Snow
71,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-03 23:00,2013,1,3,23:00,-14.0,-16.6,81,7,4.8,100.78,Snow
72,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 00:00,2013,1,4,00:00,-14.6,-17.3,80,13,2.8,100.74,Snow
73,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 01:00,2013,1,4,01:00,-15.3,-18.3,78,6,11.3,100.69,Snow
74,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 02:00,2013,1,4,02:00,-14.3,-17.5,77,7,12.9,100.68,Snow
75,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 03:00,2013,1,4,03:00,-13.7,-16.6,79,13,12.9,100.73,Snow
76,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 04:00,2013,1,4,04:00,-13.1,-15.9,79,13,16.1,100.64,Snow
77,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 05:00,2013,1,4,05:00,-12.3,-14.7,82,11,19.3,100.57,Snow
78,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 06:00,2013,1,4,06:00,-11.6,-13.4,86,15,3.2,100.52,Snow
79,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 07:00,2013,1,4,07:00,-10.8,-12.0,91,15,12.9,100.38,Snow
80,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 08:00,2013,1,4,08:00,-8.8,-9.9,92,13,16.1,100.26,Cloudy
81,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 09:00,2013,1,4,09:00,-8.8,-9.9,92,7,16.1,100.27,Cloudy
82,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 10:00,2013,1,4,10:00,-6.2,-8.0,87,19,4.0,100.18,"Snow,Fog"
83,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 11:00,2013,1,4,11:00,-1.4,-3.7,84,46,8.0,100.09,"Snow,Blowing Snow"
84,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 12:00,2013,1,4,12:00,-0.7,-3.7,80,46,6.4,100.01,"Snow,Blowing Snow"
85,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 13:00,2013,1,4,13:00,-0.3,-3.6,78,48,12.9,100.0,Snow
86,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 14:00,2013,1,4,14:00,0.1,-3.9,74,39,24.1,100.01,Snow
87,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 15:00,2013,1,4,15:00,0.2,-3.9,74,37,24.1,100.05,Snow
88,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 16:00,2013,1,4,16:00,0.1,-3.8,75,32,25.0,100.11,Snow
89,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 17:00,2013,1,4,17:00,0.1,-3.5,77,33,25.0,100.15,Snow
90,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 18:00,2013,1,4,18:00,0.1,-3.4,77,30,25.0,100.19,Snow
91,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 19:00,2013,1,4,19:00,0.1,-3.6,76,37,25.0,100.2,Cloudy
92,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 20:00,2013,1,4,20:00,-0.3,-3.4,80,33,25.0,100.22,Snow
93,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 21:00,2013,1,4,21:00,-0.4,-3.0,83,37,25.0,100.19,Snow
94,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 22:00,2013,1,4,22:00,-1.2,-2.7,90,35,6.4,100.16,Snow
95,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-04 23:00,2013,1,4,23:00,-0.9,-3.0,86,43,6.4,100.14,"Snow,Blowing Snow"
96,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 00:00,2013,1,5,00:00,-1.0,-3.0,86,44,4.0,100.13,"Snow,Blowing Snow"
97,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 01:00,2013,1,5,01:00,-0.7,-2.7,86,41,9.7,100.2,"Snow,Blowing Snow"
98,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 02:00,2013,1,5,02:00,0.3,-3.3,77,41,16.1,100.33,Snow
99,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 03:00,2013,1,5,03:00,-1.0,-4.6,77,30,19.3,100.59,Mostly Cloudy
100,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 04:00,2013,1,5,04:00,-2.1,-7.4,67,28,25.0,100.74,Clear
101,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 05:00,2013,1,5,05:00,-2.5,-7.9,66,22,25.0,100.91,Mostly Cloudy
102,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 06:00,2013,1,5,06:00,-3.9,-10.4,61,35,25.0,101.23,Mainly Clear
103,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 07:00,2013,1,5,07:00,-6.1,-14.3,52,20,25.0,101.47,Mainly Clear
104,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 08:00,2013,1,5,08:00,-7.4,-15.2,54,20,24.1,101.69,Mainly Clear
105,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 09:00,2013,1,5,09:00,-7.9,-14.8,58,19,24.1,101.83,Mainly Clear
106,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 10:00,2013,1,5,10:00,-7.7,-15.3,54,15,24.1,101.96,Mainly Clear
107,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 11:00,2013,1,5,11:00,-7.6,-15.6,53,19,48.3,102.0,Mainly Clear
108,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 12:00,2013,1,5,12:00,-7.2,-15.2,53,20,48.3,102.04,Mainly Clear
109,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 13:00,2013,1,5,13:00,-7.4,-14.9,55,17,48.3,102.0,Mainly Clear
110,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 14:00,2013,1,5,14:00,-6.8,-14.9,52,17,48.3,102.0,Clear
111,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 15:00,2013,1,5,15:00,-6.9,-14.7,54,11,48.3,102.02,Clear
112,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 16:00,2013,1,5,16:00,-8.2,-15.1,58,7,48.3,102.0,Clear
113,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 17:00,2013,1,5,17:00,-9.4,-14.9,64,7,25.0,102.02,Mainly Clear
114,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 18:00,2013,1,5,18:00,-9.2,-14.9,63,6,25.0,101.96,Mainly Clear
115,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 19:00,2013,1,5,19:00,-9.7,-15.4,63,4,25.0,101.92,Mainly Clear
116,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 20:00,2013,1,5,20:00,-12.9,-16.2,76,6,25.0,101.95,Mainly Clear
117,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 21:00,2013,1,5,21:00,-11.6,-13.7,84,7,25.0,101.92,Mainly Clear
118,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 22:00,2013,1,5,22:00,-9.5,-12.3,80,7,25.0,101.83,Cloudy
119,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-05 23:00,2013,1,5,23:00,-9.0,-12.6,75,7,25.0,101.78,Cloudy
120,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 00:00,2013,1,6,00:00,-8.6,-12.0,76,6,25.0,101.71,Snow
121,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 01:00,2013,1,6,01:00,-8.1,-12.3,72,7,25.0,101.63,Snow
122,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 02:00,2013,1,6,02:00,-8.1,-11.8,75,9,25.0,101.54,Snow
123,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 03:00,2013,1,6,03:00,-7.6,-11.0,77,11,25.0,101.36,Snow
124,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 04:00,2013,1,6,04:00,-7.2,-10.4,78,13,25.0,101.22,Snow
125,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 05:00,2013,1,6,05:00,-7.4,-10.3,80,13,25.0,101.13,Snow
126,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 06:00,2013,1,6,06:00,-8.5,-10.4,86,11,4.0,101.11,Snow
127,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 07:00,2013,1,6,07:00,-9.8,-11.5,87,11,3.2,101.1,Snow
128,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 08:00,2013,1,6,08:00,-10.5,-12.2,87,17,3.2,101.03,Snow
129,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 09:00,2013,1,6,09:00,-10.4,-12.1,87,15,3.2,100.99,Snow
130,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 10:00,2013,1,6,10:00,-10.5,-12.1,88,17,2.0,100.99,Snow
131,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 11:00,2013,1,6,11:00,-10.5,-12.3,87,17,4.0,100.91,Snow
132,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 12:00,2013,1,6,12:00,-10.2,-12.3,85,13,12.9,100.84,Snow
133,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 13:00,2013,1,6,13:00,-9.6,-11.3,87,19,1.6,100.78,Snow
134,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 14:00,2013,1,6,14:00,-9.0,-10.6,88,15,1.6,100.8,Snow
135,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 15:00,2013,1,6,15:00,-8.6,-10.4,87,17,2.8,100.84,Snow
136,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 16:00,2013,1,6,16:00,-8.6,-10.3,87,17,1.6,100.88,Snow
137,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 17:00,2013,1,6,17:00,-8.2,-9.8,88,19,1.6,100.91,Snow
138,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 18:00,2013,1,6,18:00,-7.5,-9.0,89,17,1.6,100.96,Snow
139,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 19:00,2013,1,6,19:00,-7.2,-9.0,87,28,3.2,101.02,Snow
140,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 20:00,2013,1,6,20:00,-7.3,-9.2,86,26,2.4,101.06,Snow
141,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 21:00,2013,1,6,21:00,-7.8,-9.6,87,30,1.6,101.14,Snow
142,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2013-01-06 22:00,2013,1,6,22:00,-8.1,-10.0,86,24,6.4,101.22,Snow
